NAME,SEASON,AGE,GP,TEAM,POS,MpG,PpG,RpG,ApG,SpG,BpG,TOpG,FPpG
DREW TIMME,2024,24.6,9,Bro,F,28.2,12.1,7.199999999999999,2.2,0.4,0.1,1.7,23.840000000000003
DRU SMITH,2022,25.3,15,Bro,G,10.6,2.933333333333333,1.6,1.4666666666666666,0.6666666666666666,0.26666666666666666,0.2,8.053333333333335
DRU SMITH,2023,26.3,9,Mia,G,14.5,4.3,1.6,1.6,1.0,0.3,0.6,11.920000000000002
DRU SMITH,2024,27.3,14,Mia,G,19.2,6.3,2.6,1.6,1.5,0.4,1.2,16.32
DUANE WASHINGTON JR,2021,22.05,48,Ind,G,20.2,9.9,1.7,1.8,0.54,0.06,1.19,15.250000000000002
DUANE WASHINGTON JR,2022,23.0,31,Pho,G,12.7,7.9,1.2,2.0,0.2,0.1,1.1,12.440000000000001
DUNCAN ROBINSON,2020,27.07,72,Mia,F,31.399999999999995,13.1,3.5,1.7999999999999998,0.6,0.28,1.13,21.51
DUNCAN ROBINSON,2021,27.970000000000002,79,Mia,F,25.9,10.9,2.6,1.6,0.53,0.18,0.76,17.79
DUNCAN ROBINSON,2022,29.0,42,Mia,F,16.5,6.4,1.6,1.1,0.3,0.0,0.7,11.370000000000001
DUNCAN ROBINSON,2023,30.0,68,Mia,F,28.0,12.9,2.5,2.8,0.7,0.2,1.4,21.400000000000006
DUNCAN ROBINSON,2024,31.0,74,Mia,F,24.1,11.0,2.3,2.4,0.5,0.1,1.2,17.96
DUOP REATH,2023,27.8,68,Por,C,17.9,9.1,3.7,1.0,0.5,0.6,0.8,17.54
DUOP REATH,2024,28.8,46,Por,C,10.2,4.2,2.0,0.6,0.3,0.3,0.3,9.0
DWAYNE BACON,2020,25.71,72,Orl,G-F,25.7,10.9,3.1,1.3,0.61,0.07,0.63,17.98
DWIGHT HOWARD,2020,35.44,69,Phi,C-F,17.3,7.0,8.4,0.9,0.43,0.9,1.62,20.799999999999997
DWIGHT HOWARD,2021,36.34,60,Lal,C-F,16.2,6.2,5.9,0.6,0.57,0.6,0.78,16.91
DWIGHT POWELL,2020,29.83,58,Dal,F-C,16.6,5.9,4.1,1.1,0.6,0.52,0.69,15.14
DWIGHT POWELL,2021,30.73,82,Dal,F-C,21.9,8.7,4.9,1.2,0.44999999999999996,0.48,0.78,18.39
DWIGHT POWELL,2022,31.7,76,Dal,F-C,19.2,6.7,4.1,0.9,0.6,0.3,0.9,15.669999999999995
DWIGHT POWELL,2023,32.7,63,Dal,F-C,13.3,3.3,3.4,1.3,0.4,0.3,0.5,10.930000000000001
DWIGHT POWELL,2024,33.7,55,Dal,F-C,10.0,2.1,2.1,1.0,0.3,0.4,0.3,7.919999999999999
DYLAN WINDLER,2020,24.65,31,Cle,G-F,16.5,5.2,3.5,1.1,0.61,0.39,1.03,13.020000000000001
DYLAN WINDLER,2021,25.55,50,Cle,G-F,9.2,2.2,1.8,0.7,0.28,0.06,0.32,6.11
DYLAN WINDLER,2022,26.5,3,Cle,G-F,3.5,1.7,0.0,0.3,0.3,0.0,0.3,1.8499999999999999
DYLAN WINDLER,2023,27.6,17,Lal,G-F,6.394117647058823,2.5411764705882356,0.9470588235294118,0.6058823529411765,0.10588235294117646,0.0,0.10588235294117646,4.798235294117647
DYSON DANIELS,2022,20.1,59,Nor,G,17.7,3.8,3.2,2.3,0.7,0.2,1.0,11.59
DYSON DANIELS,2023,21.1,61,Nor,G,22.3,5.8,3.9,2.7,1.4,0.4,1.0,18.93
DYSON DANIELS,2024,22.1,76,Atl,G,33.8,14.1,5.9,4.4,3.0,0.7,2.0,36.88
E'TWAUN MOORE,2020,32.22,27,Pho,G,14.4,4.9,1.7,1.5,0.56,0.19,0.85,10.590000000000002
ED DAVIS,2020,31.95,23,Min,C-F,13.0,2.1,5.0,0.9,0.57,0.57,0.3,12.57
ED DAVIS,2021,32.85,31,Cle,C-F,6.5,0.9,2.1,0.2,0.1,0.29,0.16,4.7299999999999995
EDMOND SUMNER,2020,25.38,53,Ind,G,16.2,7.5,1.8,0.9,0.62,0.19,0.96,12.48
EDMOND SUMNER,2022,27.3,53,Bro,G,13.9,7.099999999999999,1.5,1.3,0.6,0.20000000000000004,0.9,12.049999999999997
EJ LIDDELL,2023,23.3,8,Nor,F,2.9,0.5,0.6,0.1,0.3,0.3,0.3,2.87
EJ LIDDELL,2024,24.3,12,Chi,F,4.4,1.8,0.8000000000000002,0.3,0.10000000000000002,0.0,0.20000000000000004,3.31
ELFRID PAYTON,2020,27.23,63,Nyk,G,23.6,10.1,3.4,3.2,0.75,0.14,1.63,20.020000000000003
ELFRID PAYTON,2021,28.13,50,Pho,G,11.0,3.0,1.8,2.0,0.5,0.12,0.94,9.08
ELFRID PAYTON,2024,31.100000000000005,24,Nor,G,21.275000000000002,3.5500000000000003,3.3250000000000006,6.899999999999999,1.0,0.425,2.4749999999999996,19.689999999999998
ELIJAH BRYANT,2020,20.0,1,Mil,G,31.6,16.0,6.0,3.0,0.0,1.0,4.0,26.7
ELIJAH HARKLESS,2024,25.2,10,Uta,G,13.8,3.2,2.1,0.8,1.0,0.1,0.3,9.920000000000002
ELIJAH HUGHES,2020,23.19,18,Uta,G,3.5,1.7,0.5,0.3,0.060000000000000005,0.060000000000000005,0.33,2.7800000000000002
ELIJAH HUGHES,2021,24.09,36,Por,G,12.094444444444443,3.5277777777777777,1.6277777777777775,0.5833333333333334,0.3877777777777778,0.22277777777777777,0.4694444444444444,7.718333333333334
EMANUEL MILLER,2024,24.8,6,Chi,F,4.1,1.7,1.3,0.3,0.20000000000000004,0.0,0.0,4.3100000000000005
EMANUEL TERRY,2021,26.64,3,Pho,F,6.099999999999999,0.0,5.0,0.6999999999999998,0.33,0.0,1.67,6.37
EMMANUEL MUDIAY,2021,26.1,2,Sac,G,5.5,1.5,0.0,2.0,0.5,0.0,0.5,5.5
EMONI BATES,2023,20.2,15,Cle,F,8.9,2.7,0.9,0.7,0.1,0.1,0.5,4.929999999999999
EMONI BATES,2024,21.2,10,Cle,F,7.5,3.7,0.7,0.8,0.1,0.1,0.2,6.14
ENES FREEDOM,2021,29.890000000000004,35,Bos,C,11.8,3.7,4.6,0.2,0.14,0.4,0.57,10.57
ENES KANTER,2020,28.989999999999995,72,Por,C,24.4,11.2,11.0,1.2,0.4600000000000001,0.67,1.08,28.509999999999998
ENRIQUE FREEMAN,2024,24.7,22,Ind,F,8.2,2.1,1.4,0.4,0.1,0.1,0.3,4.680000000000001
ERIC BLEDSOE,2020,31.440000000000005,71,Nor,G,29.699999999999996,12.2,3.4,3.8000000000000003,0.77,0.34,1.58,23.729999999999997
ERIC BLEDSOE,2021,32.34,54,Lac,G,25.2,9.9,3.4,4.2,1.28,0.35,2.15,23.020000000000003
ERIC GORDON,2020,32.39,27,Hou,G,29.2,17.8,2.1,2.6,0.52,0.48,1.8899999999999997,25.33
ERIC GORDON,2021,33.29,57,Hou,G,29.3,13.4,2.0,2.7,0.49,0.32000000000000006,1.88,20.400000000000002
ERIC GORDON,2022,34.3,69,Hou,G,28.510144927536228,12.430434782608694,1.972463768115942,2.6449275362318843,0.6,0.4,1.5449275362318842,20.724202898550722
ERIC GORDON,2023,35.3,68,Pho,G,27.8,11.0,1.8,2.0,1.0,0.4,1.1,19.259999999999998
ERIC GORDON,2024,36.3,39,Phi,G,19.7,6.8,1.2,1.7,0.7,0.3,0.7,13.09
ERIC PASCHALL,2020,24.53,40,Gol,F,17.4,9.5,3.2,1.3,0.3,0.18,1.08,15.649999999999997
ERIC PASCHALL,2021,25.43,58,Uta,F,12.7,5.8,1.8,0.6,0.15999999999999998,0.09,0.47,9.139999999999999
ERSAN ILYASOVA,2020,34.01,17,Uta,F,8.7,3.8,1.7,0.2,0.59,0.18,0.47,7.9799999999999995
EUGENE OMORUYI,2021,25.15,4,Dal,F,4.5,1.8,1.8,0.5,0.0,0.0,0.0,4.71
EUGENE OMORUYI,2022,26.2,40,Okc,F,16.0925,6.9399999999999995,2.81,0.7125,0.6849999999999999,0.085,0.8699999999999999,12.34825
EUGENE OMORUYI,2023,27.2,43,Was,F,9.1,4.8,2.0,0.7999999999999999,0.6,0.09999999999999999,0.5,10.0
EVAN FOURNIER,2020,28.550000000000004,42,Orl,G-F,29.9952380952381,17.147619047619045,3.052380952380952,3.4714285714285715,1.1199999999999999,0.45666666666666667,1.740952380952381,29.006666666666668
EVAN FOURNIER,2021,29.45,80,Nyk,G-F,29.5,14.1,2.6,2.1,0.99,0.25,1.31,22.779999999999998
EVAN FOURNIER,2022,30.4,27,Nyk,G-F,17.0,6.1,1.8,1.3,0.6,0.1,0.8,11.21
EVAN FOURNIER,2023,31.5,32,Det,G-F,18.15625,6.9,1.8437499999999998,1.5437500000000002,0.9375,0.18125000000000002,0.6624999999999999,14.121875000000003
EVAN MOBLEY,2021,20.81,69,Cle,C,33.8,15.0,8.3,2.5,0.81,1.67,1.91,34.24
EVAN MOBLEY,2022,21.8,79,Cle,C,34.4,16.2,9.0,2.8,0.8,1.5,1.8000000000000003,36.6
EVAN MOBLEY,2023,22.8,50,Cle,C,30.6,15.7,9.4,3.2,0.9,1.4,1.8,36.879999999999995
EVAN MOBLEY,2024,23.8,71,Cle,C,30.5,18.5,9.3,3.2,0.9,1.6,2.0,39.96000000000001
FACUNDO CAMPAZZO,2020,30.15,65,Den,G,21.9,6.1,2.1,3.6,1.22,0.22,1.12,17.22
FACUNDO CAMPAZZO,2021,31.05,65,Den,G,18.2,5.1,1.8,3.4,0.97,0.35,1.03,15.290000000000001
FACUNDO CAMPAZZO,2022,32.0,8,Dal,G,6.5,1.3,0.3,1.1,0.8,0.0,0.4,3.2100000000000004
FERON HUNT,2021,22.77,2,Nyk,F,4.2,0.0,0.5,0.5,0.5,0.0,0.5,2.35
FILIP PETRUSEV,2023,24.0,3,Sac,C,3.1,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.4000000000000001
FRANK JACKSON,2020,23.04,40,Det,G,18.5,9.8,2.2,0.9,0.38,0.03,0.8800000000000001,14.14
FRANK JACKSON,2021,23.940000000000005,53,Det,G,22.0,10.6,1.6000000000000003,1.0,0.51,0.16999999999999998,0.72,15.339999999999998
FRANK JACKSON,2022,24.9,1,Uta,G,5.1,0.0,2.0,1.0,0.0,0.0,0.0,4.8
FRANK KAMINSKY,2020,28.12,47,Pho,F-C,15.2,6.6,4.0,1.6999999999999997,0.3,0.36,0.47,15.46
FRANK KAMINSKY,2021,29.02,9,Pho,F-C,20.1,10.6,4.6,1.4,0.89,0.78,0.56,22.67
FRANK KAMINSKY,2022,30.0,36,Atl,F-C,6.55,2.45,1.4555555555555555,0.8833333333333333,0.17222222222222222,0.08333333333333333,0.21666666666666667,7.105
FRANK MASON,2020,27.12,4,Orl,G,19.8,6.3,3.0,3.0,0.0,0.0,1.25,13.149999999999999
FRANK NTILIKINA,2020,22.8,33,Nyk,G,9.8,2.7,0.9,0.6,0.55,0.12,0.33,6.36
FRANK NTILIKINA,2021,23.7,58,Dal,G,11.8,4.1,1.4,1.2,0.47,0.12,0.53,8.819999999999999
FRANK NTILIKINA,2022,24.699999999999996,47,Dal,G,12.900000000000002,2.8999999999999995,1.3,1.2,0.3,0.1,0.6,7.159999999999999
FRANK NTILIKINA,2023,25.7,5,Cha,G,8.6,1.0,1.2,0.8,0.0,0.0,0.2,3.44
FRANZ WAGNER,2021,20.62,79,Orl,F,30.699999999999996,15.2,4.5,2.9,0.86,0.43,1.51,27.30999999999999
FRANZ WAGNER,2022,21.6,80,Orl,F,32.6,18.6,4.1,3.5,1.0,0.2,2.1,30.269999999999992
FRANZ WAGNER,2023,22.6,72,Orl,F,32.5,19.7,5.3,3.7000000000000006,1.1,0.4,1.8999999999999997,34.21
FRANZ WAGNER,2024,23.6,60,Orl,F,33.7,24.2,5.7,4.7,1.3,0.4,2.3,40.89000000000001
FRED VANVLEET,2020,27.220000000000002,52,Tor,G,36.5,19.6,4.2,6.299999999999999,1.6700000000000002,0.7100000000000001,1.8299999999999998,39.400000000000006
FRED VANVLEET,2021,28.12,65,Tor,G,37.9,20.3,4.5,6.7,1.71,0.55,2.62,39.910000000000004
FRED VANVLEET,2022,29.1,69,Tor,G,36.7,19.3,4.1,7.2,1.8,0.6,2.0,36.919999999999995
FRED VANVLEET,2023,30.1,73,Hou,G,36.8,17.4,3.8,8.1,1.4,0.8,1.7,39.01
FRED VANVLEET,2024,31.1,60,Hou,G,35.2,14.1,3.7,5.6,1.6,0.4,1.5,31.439999999999998
FREDDIE GILLESPIE,2020,20.0,20,Tor,F,19.6,5.6,4.9,0.5,0.65,1.05,0.6,16.729999999999997
FREDDIE GILLESPIE,2021,20.0,9,Orl,F,13.2,2.3,4.0,0.6,0.33,1.0,0.56,11.43
FURKAN KORKMAZ,2020,23.81,55,Phi,G-F,19.3,9.1,2.1,1.5,0.89,0.16,0.84,16.18
FURKAN KORKMAZ,2021,24.72,67,Phi,G-F,21.1,7.6,2.6,1.9,0.49,0.13,0.72,14.709999999999999
FURKAN KORKMAZ,2022,25.7,37,Phi,G-F,9.6,3.8,1.1,0.6,0.3,0.1,0.6,6.319999999999999
FURKAN KORKMAZ,2023,26.7,35,Phi,G-F,8.6,2.5,0.9,0.7,0.4,0.1,0.3,5.83
GABE VINCENT,2020,24.92,50,Mia,G,13.1,4.8,1.1,1.3,0.42,0.04,0.68,8.77
GABE VINCENT,2021,25.82,68,Mia,G,23.4,8.7,1.9,3.1,0.9,0.18,1.44,17.429999999999996
GABE VINCENT,2022,26.8,68,Mia,G,25.9,9.4,2.1,2.5,0.9,0.1,1.4,15.770000000000001
GABE VINCENT,2023,27.8,11,Lal,G,19.8,3.1,0.8,1.9,0.8,0.0,0.5,8.81
GABE VINCENT,2024,28.799999999999997,72,Lal,G,21.2,6.4,1.3,1.4,0.7,0.2,0.6,12.16
GABE YORK,2021,20.0,2,Ind,G,10.7,4.0,1.0,2.0,1.0,0.5,0.5,12.2
GABE YORK,2022,20.0,3,Ind,G,18.6,8.0,2.0,1.7,0.6999999999999998,0.0,0.0,15.949999999999998
GABRIEL DECK,2020,26.27,10,Okc,F,21.2,8.4,4.0,2.4,0.8,0.0,0.6,18.599999999999994
GABRIEL DECK,2021,27.169999999999998,7,Okc,F,7.9,2.6,0.9,0.7,0.14,0.0,0.29,4.86
GABRIEL LUNDBERG,2021,27.35,4,Pho,G,11.1,3.3,1.8,2.8,0.75,0.0,0.75,11.16
GARRETT TEMPLE,2020,35.03,56,Chi,G-F,27.3,7.6,2.8,2.2,0.7700000000000001,0.52,1.02,17.11
GARRETT TEMPLE,2021,35.93,59,Nor,G-F,18.6,5.2,2.4,1.3,0.73,0.39,0.71,12.68
GARRETT TEMPLE,2022,36.9,21,Nor,G-F,6.6,2.4,0.8,0.6,0.3,0.1,0.2,4.659999999999999
GARRETT TEMPLE,2023,37.9,27,Tor,G-F,10.7,3.3,1.7,1.0,0.4,0.1,0.5,7.84
GARRETT TEMPLE,2024,38.9,28,Tor,G-F,8.1,1.9,1.0,1.1,0.6,0.1,0.4,6.449999999999998
GARRISON MATHEWS,2020,24.56,64,Was,G,16.2,5.5,1.4,0.4,0.45,0.11,0.16,9.299999999999999
GARRISON MATHEWS,2021,25.46,65,Hou,G,26.3,10.0,2.9,1.0,0.88,0.37,0.63,18.1
GARRISON MATHEWS,2022,26.5,54,Hou,G,12.733333333333334,4.8,1.3666666666666667,0.4666666666666667,0.4333333333333333,0.1,0.35,8.190000000000001
GARRISON MATHEWS,2023,27.5,66,Atl,G,15.0,4.9,1.4,0.6,0.3,0.1,0.3,8.38
GARRISON MATHEWS,2024,28.5,47,Atl,G,17.6,7.5,1.9,1.3,0.6,0.3,0.7,13.73
GARY CLARK,2020,26.5,39,Orl,F,16.76923076923077,3.051282051282051,2.948717948717949,0.8333333333333334,0.33076923076923076,0.1794871794871795,0.4397435897435897,8.93076923076923
GARY CLARK,2021,27.400000000000002,38,Nor,F,10.0,2.7,2.4,0.5,0.34,0.18,0.26,7.63
GARY HARRIS,2020,26.67,39,Orl,G,27.676923076923078,9.956410256410255,2.0384615384615383,2.0076923076923077,0.7156410256410256,0.2561538461538462,0.9502564102564103,17.37923076923077
GARY HARRIS,2021,27.57,61,Orl,G,28.4,11.1,2.0,1.8,0.97,0.15,1.0,18.56
GARY HARRIS,2022,28.600000000000005,48,Orl,G,24.7,8.3,2.0,1.2,0.9,0.3,0.6,14.300000000000002
GARY HARRIS,2023,29.6,54,Orl,G,24.0,6.9,1.7,1.6,0.9,0.3,0.6,14.340000000000002
GARY HARRIS,2024,30.600000000000005,48,Orl,G,14.800000000000002,3.0,1.3,0.6,0.5,0.3,0.4000000000000001,7.460000000000001
GARY PAYTON II,2020,28.46,10,Gol,G,4.0,2.5,1.1,0.1,0.6,0.1,0.1,5.97
GARY PAYTON II,2021,29.36,71,Gol,G,17.6,7.1,3.5,0.9,1.34,0.31,0.56,17.040000000000003
GARY PAYTON II,2022,30.4,22,Por,G,16.75,4.6090909090909085,3.1409090909090907,1.3727272727272728,0.9681818181818183,0.2590909090909091,0.7363636363636363,11.855454545454545
GARY PAYTON II,2023,31.4,44,Gol,G,15.5,5.5,2.6,1.1,0.9,0.4,0.6,13.57
GARY PAYTON II,2024,32.4,62,Gol,G,15.0,6.5,3.0,1.3,0.8,0.3,0.6,14.750000000000002
GARY TRENT JR,2020,22.33,58,Por,G-F,31.093103448275862,15.351724137931035,2.610344827586207,1.3706896551724137,0.9644827586206897,0.1763793103448276,0.745344827586207,23.217413793103447
GARY TRENT JR,2021,23.23,70,Tor,G-F,35.0,18.3,2.7,2.0,1.79,0.26,1.03,29.659999999999997
GARY TRENT JR,2022,24.2,66,Tor,G-F,32.1,17.4,2.6,1.6,1.6,0.2,0.8,25.720000000000002
GARY TRENT JR,2023,25.2,71,Tor,G-F,28.1,13.7,2.6,1.7,1.1,0.1,0.7,22.270000000000003
GARY TRENT JR,2024,26.2,74,Mil,G,25.6,11.1,2.3,1.2,1.0,0.1,0.6,18.36
GEORGE HILL,2020,35.04,30,Phi,G,22.35333333333333,8.706666666666669,2.046666666666667,2.46,0.7693333333333333,0.16666666666666666,1.036,16.624666666666666
GEORGE HILL,2021,35.94,54,Mil,G,23.2,6.2,2.9,2.2,0.7800000000000001,0.11,0.76,14.89
GEORGE HILL,2022,36.9,46,Mil,G,18.143478260869564,5.047826086956522,1.8282608695652172,2.356521739130435,0.523913043478261,0.14782608695652175,0.7521739130434782,11.211304347826085
GEORGE KING,2021,28.24,4,Dal,F-G,4.8,0.3,1.3,0.0,0.0,0.0,0.25,1.61
GEORGES NIANG,2020,27.92,72,Uta,F,16.0,6.9,2.4,0.8,0.36,0.1,0.71,11.650000000000002
GEORGES NIANG,2021,28.820000000000004,76,Phi,F,22.8,9.2,2.7,1.3,0.39,0.16,0.78,15.26
GEORGES NIANG,2022,29.8,78,Phi,F,19.4,8.2,2.4,1.0,0.4,0.2,0.7,14.28
GEORGES NIANG,2023,30.799999999999997,82,Cle,F,22.3,9.4,3.4000000000000004,1.2,0.4000000000000001,0.20000000000000004,0.8999999999999999,16.180000000000003
GEORGES NIANG,2024,31.799999999999997,79,Cle,F,21.51518987341772,9.905063291139241,3.451898734177216,1.4063291139240506,0.33544303797468356,0.17088607594936708,1.0063291139240507,16.669493670886073
GEORGIOS KALAITZAKIS,2021,23.27,13,Mil,F,16.407692307692308,6.630769230769231,1.6384615384615382,0.9230769230769231,0.8453846153846154,0.15307692307692308,1.5353846153846153,11.441538461538462
GG JACKSON,2023,19.3,48,Mem,F,25.7,14.6,4.1,1.2,0.6,0.5,1.3999999999999997,23.220000000000002
GG JACKSON,2024,20.3,29,Mem,F,15.8,7.2,3.2,1.0,0.4,0.2,1.1,13.239999999999998
GIANNIS ANTETOKOUNMPO,2020,26.44,61,Mil,F,33.0,28.1,11.0,5.9,1.18,1.21,3.39,53.93
GIANNIS ANTETOKOUNMPO,2021,27.35,67,Mil,F,32.9,29.9,11.6,5.8,1.07,1.36,3.27,56.53999999999999
GIANNIS ANTETOKOUNMPO,2022,28.3,63,Mil,F,32.1,31.1,11.8,5.7,0.8,0.8,3.9,55.010000000000005
GIANNIS ANTETOKOUNMPO,2023,29.4,73,Mil,F,35.2,30.4,11.5,6.5,1.2,1.1,3.4,57.449999999999996
GIANNIS ANTETOKOUNMPO,2024,30.4,67,Mil,F,34.2,30.4,11.9,6.5,0.9,1.2,3.1,57.63
GLENN ROBINSON III,2020,27.35,23,Sac,F,16.1,5.3,2.0,0.9,0.17,0.13,0.48,9.469999999999999
GOGA BITADZE,2020,21.83,45,Ind,C-F,12.5,5.1,3.3,0.8,0.2,1.33,0.38,14.469999999999997
GOGA BITADZE,2021,22.73,50,Ind,C-F,14.6,7.0,3.5,1.1,0.42,0.84,0.92,15.71
GOGA BITADZE,2022,23.7,38,Ind,C-F,12.015789473684212,4.418421052631579,3.5973684210526313,1.0342105263157895,0.4,0.6789473684210526,0.6,13.057631578947367
GOGA BITADZE,2023,24.7,62,Orl,C-F,15.4,5.0,4.6,1.3,0.5,1.2,0.7,16.87
GOGA BITADZE,2024,25.7,70,Orl,C-F,20.4,7.2,6.6,2.0,0.7,1.4,1.0,23.419999999999998
GORAN DRAGIC,2020,35.03,50,Mia,G,26.7,13.4,3.3,4.4,0.66,0.14,2.38,23.980000000000004
GORAN DRAGIC,2021,35.93,21,Bro,G,23.714285714285715,7.466666666666667,3.104761904761905,4.085714285714285,0.9085714285714285,0.19238095238095237,1.6171428571428572,19.006666666666668
GORAN DRAGIC,2022,36.900000000000006,57,Chi,G,15.133333333333333,6.389473684210526,1.436842105263158,2.6649122807017545,0.21228070175438596,0.08771929824561403,1.087719298245614,14.554912280701751
GORDON HAYWARD,2020,31.15,44,Cha,F,34.0,19.6,5.9,4.1,1.18,0.32,2.07,35.26
GORDON HAYWARD,2021,32.05,49,Cha,F,31.9,15.9,4.6,3.6,0.96,0.45,1.65,29.400000000000002
GORDON HAYWARD,2022,33.0,50,Cha,F,31.5,14.7,4.3,4.1,0.8,0.2,2.0,26.41
GORDON HAYWARD,2023,34.1,51,Okc,F,24.405882352941177,9.809803921568626,3.5784313725490198,3.0705882352941174,0.7941176470588235,0.24509803921568626,1.2862745098039214,20.541176470588233
GORGUI DIENG,2020,31.33,38,Mem,C,14.542105263157893,6.805263157894737,3.6999999999999997,1.2578947368421052,0.6815789473684211,0.42526315789473684,0.8442105263157894,15.608421052631575
GORGUI DIENG,2021,32.23,44,Atl,C,8.4,3.5,2.8,0.8,0.25,0.3,0.45,9.26
GORGUI DIENG,2022,33.2,31,San,C,11.6,3.9,3.5,1.7,0.1,0.5,1.0,13.249999999999998
GRADEY DICK,2023,20.4,60,Tor,G,21.1,8.5,2.2,1.1,0.6,0.0,0.8,13.79
GRADEY DICK,2024,21.4,54,Tor,G-F,29.4,14.4,3.6,1.8,0.9,0.2,1.5,23.22
GRANT RILLER,2020,24.27,7,Cha,G,3.9,2.6,0.1,0.4,0.14,0.0,0.14,3.6
GRANT WILLIAMS,2020,22.46,63,Bos,F,18.1,4.7,2.8,1.0,0.51,0.37,0.89,11.309999999999999
GRANT WILLIAMS,2021,23.36,77,Bos,F,24.4,7.800000000000001,3.5999999999999996,1.0,0.48999999999999994,0.74,0.81,16.500000000000004
GRANT WILLIAMS,2022,24.4,79,Bos,F,25.9,8.1,4.6,1.6999999999999997,0.5,0.4,1.0,17.269999999999996
GRANT WILLIAMS,2023,25.4,76,Dal,F,28.002631578947366,10.313157894736841,4.1723684210526315,2.2723684210526316,0.5763157894736842,0.5236842105263158,1.4052631578947368,20.62328947368421
GRANT WILLIAMS,2024,26.4,16,Cha,F,29.9,10.4,5.1,2.3,1.1,0.8,1.8,23.87
GRAYSON ALLEN,2020,25.61,50,Mem,G,25.2,10.6,3.2,2.2,0.92,0.16,0.96,20.02
GRAYSON ALLEN,2021,26.51,66,Mil,G,27.3,11.1,3.4,1.5,0.7,0.27,0.65,19.69
GRAYSON ALLEN,2022,27.5,72,Mil,G,27.4,10.4,3.3,2.3,0.8999999999999999,0.2,1.0,18.01
GRAYSON ALLEN,2023,28.5,75,Pho,G,33.5,13.5,3.9,3.0,0.9,0.6,1.3,25.88
GRAYSON ALLEN,2024,29.5,64,Pho,G,24.1,10.6,3.0,2.1,0.8,0.3,1.2,19.45
GREG BROWN III,2021,20.61,48,Por,F,13.300000000000002,4.7,2.7999999999999994,0.6999999999999998,0.52,0.5,0.75,11.42
GREG BROWN III,2022,21.6,16,Por,F,5.8,1.8,1.2,0.2,0.3,0.3,0.4,4.640000000000001
GREG BROWN III,2023,22.600000000000005,6,Dal,F,6.599999999999999,2.5,1.5,0.6999999999999998,0.0,0.6999999999999998,0.6999999999999998,6.749999999999999
GREG MONROE,2021,31.849999999999998,14,Mil,F-C,13.914285714285715,5.442857142857143,4.571428571428571,1.5714285714285714,0.5714285714285714,0.7135714285714286,0.8571428571428571,16.283571428571427
GREG WHITTINGTON,2020,28.27,4,Den,F,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUERSCHON YABUSELE,2024,29.3,70,Phi,F,27.1,11.0,5.6,2.1,0.8,0.3,1.2,22.969999999999995
GUI SANTOS,2023,21.8,23,Gol,F,8.4,3.6,2.1,0.6,0.2,0.1,0.3,7.619999999999999
GUI SANTOS,2024,22.8,56,Gol,F,13.6,4.1,3.1,1.4,0.4,0.2,0.8,10.919999999999996
HAMIDOU DIALLO,2020,22.799999999999997,52,Okc,G,23.607692307692307,11.63076923076923,5.276923076923077,1.9384615384615385,0.7892307692307692,0.4646153846153846,1.4607692307692308,23.171538461538464
HAMIDOU DIALLO,2021,23.7,58,Det,G,21.9,11.0,4.8,1.3,1.2200000000000002,0.29,1.0,22.24
HAMIDOU DIALLO,2022,24.7,56,Det,G,17.8,9.3,3.5,1.0,0.9,0.3,1.3,16.4
HAMIDOU DIALLO,2023,25.7,2,Was,G,2.4,1.0,1.0,0.5,1.0,0.0,0.5,5.45
HARRISON BARNES,2020,28.96,58,Sac,F,36.3,16.1,6.6,3.5,0.74,0.19,1.6,30.459999999999994
HARRISON BARNES,2021,29.859999999999996,77,Sac,F,33.6,16.4,5.6,2.4,0.69,0.18,1.55,27.779999999999998
HARRISON BARNES,2022,30.899999999999995,82,Sac,F,32.5,15.0,4.5,1.6000000000000003,0.7,0.10000000000000002,1.0,23.9
HARRISON BARNES,2023,31.899999999999995,82,Sac,F,29.0,12.2,3.0,1.2,0.7,0.10000000000000002,0.7,19.299999999999997
HARRISON BARNES,2024,32.9,82,San,F,27.200000000000003,12.3,3.7999999999999994,1.7000000000000002,0.5,0.20000000000000004,0.6,20.91
HARRISON INGRAM,2024,22.4,5,San,F,6.9,0.8,1.8,0.6,0.6,0.0,0.2,5.46
HARRY GILES III,2020,23.07,38,Por,F-C,9.2,2.8,3.5,0.8,0.21,0.34,0.53,9.32
HARRY GILES III,2023,26.0,23,Bro,F-C,4.369565217391305,2.4565217391304346,1.2956521739130435,0.2782608695652174,0.1,0.1391304347826087,0.2782608695652174,4.867826086956521
HASSAN WHITESIDE,2020,31.93,36,Sac,C,15.199999999999998,8.1,6.0,0.6,0.25,1.28,1.11,19.68
HASSAN WHITESIDE,2021,32.83,65,Uta,C,17.9,8.2,7.6,0.4,0.34,1.58,0.82,22.86
HASSANI GRAVETT,2021,25.74,8,Orl,G,21.4,6.3,2.6,2.5,0.63,0.13,1.13,14.32
HAYWOOD HIGHSMITH,2021,25.34,19,Mia,F,8.6,2.3,1.4,0.3,0.10999999999999999,0.16,0.16,5.08
HAYWOOD HIGHSMITH,2022,26.3,54,Mia,F,18.0,4.4,3.5,0.8,0.7,0.3,0.8,10.200000000000001
